Lote,IdVenta,Fecha,Cliente,Producto,Vendedor,Region,CondicionPago,Precio_Compra,Precio_Venta,Cantidad,Entrada_Stock,Salida_Venta,Stock_Actual,Ingresos,Costos,Margen,Porc_Margen,Meta,Diferencia,Porc_Cumpl
"1772830661555","INV-01467","2026-03-01","Sambil","RTX 4070","Pedro Castillo","Este","Crédito 60 días","500","850","1","39","1","38","850","500","350","41.18","807.26","42.74","105.29"
"1772830661555","INV-01467","2026-03-01","Sambil","Audífonos Sony","Pedro Castillo","Este","Crédito 60 días","200","380","8","29","8","21","3040","1600","1440","47.37","3407.99","-367.99","89.20"
"1772830661555","INV-01467","2026-03-01","Sambil","PlayStation 5","Pedro Castillo","Este","Crédito 60 días","400","650","9","36","9","27","5850","3600","2250","38.46","5941.48","-91.48","98.46"
"1772830661555","INV-01467","2026-03-01","Sambil","Smart TV LG 55","Pedro Castillo","Este","Crédito 60 días","450","850","16","65","16","49","13600","7200","6400","47.06","13911.14","-311.14","97.76"
"1772830661555","INV-01468","2026-02-28","Iqtek","Disco SSD 1TB","Ana Rodríguez","Santo Domingo","Transferencia","90","180","2","10","2","8","360","180","180","50.00","322.31","37.69","111.69"
"1772830661555","INV-01469","2026-03-02","Casa Mora","Xbox Series X","Sofía Gómez","Sur","Tarjeta","420","680","7","20","7","13","4760","2940","1820","38.24","5417.09","-657.09","87.87"
"1772830661555","INV-01470","2026-03-02","Cap Cana","Cámara Canon","Carlos Méndez","Este","Crédito 60 días","600","1000","5","16","5","11","5000","3000","2000","40.00","4397.87","602.13","113.69"
"1772830661555","INV-01471","2026-03-02","Claro Dominicana","Teclado Logitech","Miguel Vargas","Distrito Nacional","Tarjeta","40","85","8","47","8","39","680","320","360","52.94","716.24","-36.24","94.94"
"1772830661555","INV-01471","2026-03-02","Claro Dominicana","Cámara Canon","Miguel Vargas","Distrito Nacional","Tarjeta","600","1000","3","42","3","39","3000","1800","1200","40.00","2946.76","53.24","101.81"
"1772830661555","INV-01471","2026-03-02","Claro Dominicana","Memoria RAM 16GB","Miguel Vargas","Distrito Nacional","Tarjeta","45","95","11","11","11","0","1045","495","550","52.63","1132.34","-87.34","92.29"
"1772830661555","INV-01472","2026-02-28","Blue Mall","PlayStation 5","Andrés Batista","Distrito Nacional","Contado","400","650","2","40","2","38","1300","800","500","38.46","1211.87","88.13","107.27"
"1772830661555","INV-01472","2026-02-28","Blue Mall","UPS APC","Andrés Batista","Distrito Nacional","Contado","200","380","9","48","9","39","3420","1800","1620","47.37","3578.91","-158.91","95.56"
"1772830661555","INV-01472","2026-02-28","Blue Mall","UPS APC","Andrés Batista","Distrito Nacional","Contado","200","380","2","32","2","30","760","400","360","47.37","807.76","-47.76","94.09"
"1772830661555","INV-01472","2026-02-28","Blue Mall","Access Point","Andrés Batista","Distrito Nacional","Contado","120","240","17","40","17","23","4080","2040","2040","50.00","4238.33","-158.33","96.26"
"1772830661555","INV-01472","2026-02-28","Blue Mall","Cámara Canon","Andrés Batista","Distrito Nacional","Contado","600","1000","5","22","5","17","5000","3000","2000","40.00","4786.54","213.46","104.46"
"1772830661555","INV-01473","2026-03-02","Grupo Corripio","Router TP-Link","Ana Rodríguez","Este","Crédito 30 días","60","120","19","47","19","28","2280","1140","1140","50.00","1982.39","297.61","115.01"
"1772830661555","INV-01474","2026-03-04","Claro Dominicana","Disco SSD 1TB","Andrés Batista","Distrito Nacional","Crédito 30 días","90","180","9","37","9","28","1620","810","810","50.00","1713.61","-93.61","94.54"
"1772830661555","INV-01475","2026-02-28","Iqtek","iPhone 14 Pro","Laura Fernández","Norte","Tarjeta","850","1300","13","28","13","15","16900","11050","5850","34.62","15632.49","1267.51","108.11"
"1772830661555","INV-01475","2026-02-28","Iqtek","MacBook Air M2","Laura Fernández","Norte","Tarjeta","900","1400","2","25","2","23","2800","1800","1000","35.71","3035.3","-235.3","92.25"
"1772830661555","INV-01476","2026-03-03","Casa Cuesta","Tablet iPad","Miguel Vargas","Norte","Contado","300","550","3","52","3","49","1650","900","750","45.45","1436.87","213.13","114.83"
"1772830661555","INV-01476","2026-03-03","Casa Cuesta","Apple Watch","Miguel Vargas","Norte","Contado","250","450","2","47","2","45","900","500","400","44.44","904.84","-4.84","99.46"
"1772830661555","INV-01477","2026-03-02","Banco Popular","Scanner Fujitsu","Andrés Batista","Distrito Nacional","Transferencia","220","420","14","61","14","47","5880","3080","2800","47.62","6077.28","-197.28","96.75"
"1772830661555","INV-01477","2026-03-02","Banco Popular","RTX 4070","Andrés Batista","Distrito Nacional","Transferencia","500","850","18","60","18","42","15300","9000","6300","41.18","16490.49","-1190.49","92.78"
"1772830661555","INV-01477","2026-03-02","Banco Popular","Proyector Epson","Andrés Batista","Distrito Nacional","Transferencia","300","600","20","33","20","13","12000","6000","6000","50.00","12017.7","-17.7","99.85"
"1772830661555","INV-01477","2026-03-02","Banco Popular","Impresora HP Laser","Andrés Batista","Distrito Nacional","Transferencia","180","350","8","21","8","13","2800","1440","1360","48.57","2796.03","3.97","100.14"
"1772830661555","INV-01478","2026-03-04","Hiper Uno","Xbox Series X","Pedro Castillo","Santo Domingo","Crédito 30 días","420","680","2","2","2","0","1360","840","520","38.24","1580.82","-220.82","86.03"
"1772830661555","INV-01478","2026-03-04","Hiper Uno","Impresora HP Laser","Pedro Castillo","Santo Domingo","Crédito 30 días","180","350","17","17","17","0","5950","3060","2890","48.57","6181.17","-231.17","96.26"
"1772830661555","INV-01479","2026-03-01","Inversiones Universal","Samsung Galaxy S23","Carlos Méndez","Este","Contado","700","1100","12","60","12","48","13200","8400","4800","36.36","13066.37","133.63","101.02"
"1772830661555","INV-01479","2026-03-01","Inversiones Universal","Tablet iPad","Carlos Méndez","Este","Contado","300","550","17","54","17","37","9350","5100","4250","45.45","8012.47","1337.53","116.69"
"1772830661555","INV-01479","2026-03-01","Inversiones Universal","Impresora Epson","Carlos Méndez","Este","Contado","150","320","9","54","9","45","2880","1350","1530","53.13","2898.48","-18.48","99.36"
"1772830661555","INV-01480","2026-03-02","Banco BHD","Switch Cisco","Ana Rodríguez","Norte","Crédito 60 días","700","1200","13","14","13","1","15600","9100","6500","41.67","17552.9","-1952.9","88.87"
"1772830661555","INV-01481","2026-03-04","Centro Cuesta Nacional","Disco Externo 2TB","Pedro Castillo","Santo Domingo","Tarjeta","70","140","14","29","14","15","1960","980","980","50.00","1987.96","-27.96","98.59"
"1772830661555","INV-01481","2026-03-04","Centro Cuesta Nacional","Scanner Fujitsu","Pedro Castillo","Santo Domingo","Tarjeta","220","420","7","25","7","18","2940","1540","1400","47.62","3424.29","-484.29","85.86"
"1772830661555","INV-01481","2026-03-04","Centro Cuesta Nacional","Memoria RAM 16GB","Pedro Castillo","Santo Domingo","Tarjeta","45","95","9","19","9","10","855","405","450","52.63","778.21","76.79","109.87"
"1772830661555","INV-01482","2026-03-03","Grupo Ramos","MacBook Air M2","Andrés Batista","Santo Domingo","Tarjeta","900","1400","7","31","7","24","9800","6300","3500","35.71","9769.03","30.97","100.32"
"1772830661555","INV-01482","2026-03-03","Grupo Ramos","Smart TV LG 55","Andrés Batista","Santo Domingo","Tarjeta","450","850","14","60","14","46","11900","6300","5600","47.06","13949.18","-2049.18","85.31"
"1772830661555","INV-01483","2026-02-28","Grupo Corripio","Apple Watch","Sofía Gómez","Sur","Transferencia","250","450","7","11","7","4","3150","1750","1400","44.44","3315.7","-165.7","95.00"
"1772830661555","INV-01483","2026-02-28","Grupo Corripio","Tablet iPad","Sofía Gómez","Sur","Transferencia","300","550","18","59","18","41","9900","5400","4500","45.45","10098.47","-198.47","98.03"
"1772830661555","INV-01484","2026-03-01","Banco Popular","Disco Externo 2TB","Pedro Castillo","Norte","Contado","70","140","20","34","20","14","2800","1400","1400","50.00","2862.04","-62.04","97.83"
"1772830661555","INV-01485","2026-03-02","Iqtek","RTX 4070","Juan Peña","Santo Domingo","Crédito 60 días","500","850","5","40","5","35","4250","2500","1750","41.18","3966.18","283.82","107.16"
"1772830661555","INV-01485","2026-03-02","Iqtek","Servidor HP","Juan Peña","Santo Domingo","Crédito 60 días","1500","2500","1","44","1","43","2500","1500","1000","40.00","2314.26","185.74","108.03"
"1772830661555","INV-01485","2026-03-02","Iqtek","Disco SSD 1TB","Juan Peña","Santo Domingo","Crédito 60 días","90","180","12","24","12","12","2160","1080","1080","50.00","1950.62","209.38","110.73"
"1772830661555","INV-01485","2026-03-02","Iqtek","Disco Externo 2TB","Juan Peña","Santo Domingo","Crédito 60 días","70","140","3","18","3","15","420","210","210","50.00","501.03","-81.03","83.83"
"1772830661555","INV-01485","2026-03-02","Iqtek","Smartwatch Samsung","Juan Peña","Santo Domingo","Crédito 60 días","180","350","15","64","15","49","5250","2700","2550","48.57","5716.09","-466.09","91.85"
"1772830661555","INV-01486","2026-03-04","Farmacia GBC","Teclado Logitech","Miguel Vargas","Norte","Transferencia","40","85","16","33","16","17","1360","640","720","52.94","1560.17","-200.17","87.17"
"1772830661555","INV-01486","2026-03-04","Farmacia GBC","Switch Cisco","Miguel Vargas","Norte","Transferencia","700","1200","7","18","7","11","8400","4900","3500","41.67","8340.63","59.37","100.71"
"1772830661555","INV-01486","2026-03-04","Farmacia GBC","Apple Watch","Miguel Vargas","Norte","Transferencia","250","450","3","51","3","48","1350","750","600","44.44","1393.62","-43.62","96.87"
"1772830661555","INV-01486","2026-03-04","Farmacia GBC","Audífonos Sony","Miguel Vargas","Norte","Transferencia","200","380","6","13","6","7","2280","1200","1080","47.37","2422.38","-142.38","94.12"
"1772830661555","INV-01486","2026-03-04","Farmacia GBC","Access Point","Miguel Vargas","Norte","Transferencia","120","240","9","11","9","2","2160","1080","1080","50.00","2386.36","-226.36","90.51"
"1772830661555","INV-01487","2026-03-02","Claro Dominicana","Laptop Dell XPS","Juan Peña","Santo Domingo","Tarjeta","800","1200","19","34","19","15","22800","15200","7600","33.33","24769.94","-1969.94","92.05"
"1772830661555","INV-01487","2026-03-02","Claro Dominicana","Audífonos Sony","Juan Peña","Santo Domingo","Tarjeta","200","380","10","19","10","9","3800","2000","1800","47.37","3594.15","205.85","105.73"
"1772830661555","INV-01487","2026-03-02","Claro Dominicana","Impresora Epson","Juan Peña","Santo Domingo","Tarjeta","150","320","19","19","19","0","6080","2850","3230","53.13","5511.34","568.66","110.32"
"1772830661555","INV-01487","2026-03-02","Claro Dominicana","iPhone 14 Pro","Juan Peña","Santo Domingo","Tarjeta","850","1300","11","33","11","22","14300","9350","4950","34.62","16680.78","-2380.78","85.73"
"1772830661555","INV-01487","2026-03-02","Claro Dominicana","Lenovo ThinkPad","Juan Peña","Santo Domingo","Tarjeta","950","1500","13","15","13","2","19500","12350","7150","36.67","22269.68","-2769.68","87.56"
"1772830661555","INV-01488","2026-03-01","Cecomsa","Impresora Epson","Miguel Vargas","Sur","Crédito 30 días","150","320","11","43","11","32","3520","1650","1870","53.13","3895.28","-375.28","90.37"
"1772830661555","INV-01489","2026-02-28","Banco Popular","Router TP-Link","Pedro Castillo","Sur","Contado","60","120","20","67","20","47","2400","1200","1200","50.00","2109.61","290.39","113.77"
"1772830661555","INV-01489","2026-02-28","Banco Popular","Router TP-Link","Pedro Castillo","Sur","Contado","60","120","11","36","11","25","1320","660","660","50.00","1447.47","-127.47","91.19"
"1772830661555","INV-01490","2026-02-28","Supermercados Nacional","MacBook Air M2","Laura Fernández","Norte","Crédito 60 días","900","1400","4","37","4","33","5600","3600","2000","35.71","6014.94","-414.94","93.10"
"1772830661555","INV-01490","2026-02-28","Supermercados Nacional","MacBook Air M2","Laura Fernández","Norte","Crédito 60 días","900","1400","6","41","6","35","8400","5400","3000","35.71","7757.71","642.29","108.28"
"1772830661555","INV-01490","2026-02-28","Supermercados Nacional","UPS APC","Laura Fernández","Norte","Crédito 60 días","200","380","15","50","15","35","5700","3000","2700","47.37","5783.97","-83.97","98.55"
"1772830661555","INV-01491","2026-03-02","Iqtek","Samsung Galaxy S23","Juan Peña","Sur","Transferencia","700","1100","2","46","2","44","2200","1400","800","36.36","2489.51","-289.51","88.37"
"1772830661555","INV-01491","2026-03-02","Iqtek","MacBook Air M2","Juan Peña","Sur","Transferencia","900","1400","3","40","3","37","4200","2700","1500","35.71","4771.98","-571.98","88.01"
"1772830661555","INV-01491","2026-03-02","Iqtek","Access Point","Juan Peña","Sur","Transferencia","120","240","12","15","12","3","2880","1440","1440","50.00","2928.45","-48.45","98.35"
"1772830661555","INV-01492","2026-03-04","Bravo Supermercado","Apple Watch","Carlos Méndez","Norte","Transferencia","250","450","17","25","17","8","7650","4250","3400","44.44","6567.2","1082.8","116.49"
"1772830661555","INV-01492","2026-03-04","Bravo Supermercado","Audífonos Sony","Carlos Méndez","Norte","Transferencia","200","380","1","5","1","4","380","200","180","47.37","413.44","-33.44","91.91"
"1772830661555","INV-01492","2026-03-04","Bravo Supermercado","iPhone 14 Pro","Carlos Méndez","Norte","Transferencia","850","1300","2","43","2","41","2600","1700","900","34.62","3022.59","-422.59","86.02"
"1772830661555","INV-01492","2026-03-04","Bravo Supermercado","Router TP-Link","Carlos Méndez","Norte","Transferencia","60","120","13","23","13","10","1560","780","780","50.00","1645.15","-85.15","94.82"
"1772830661555","INV-01493","2026-03-02","Plaza Lama Oriental","Surface Pro","Juan Peña","Este","Contado","850","1350","11","40","11","29","14850","9350","5500","37.04","16439.57","-1589.57","90.33"
"1772830661555","INV-01493","2026-03-02","Plaza Lama Oriental","Smart TV LG 55","Juan Peña","Este","Contado","450","850","2","37","2","35","1700","900","800","47.06","1904.48","-204.48","89.26"
"1772830661555","INV-01494","2026-03-02","Bravo Supermercado","Audífonos Sony","Laura Fernández","Norte","Crédito 60 días","200","380","5","41","5","36","1900","1000","900","47.37","1813.51","86.49","104.77"
"1772830661555","INV-01494","2026-03-02","Bravo Supermercado","iPhone 14 Pro","Laura Fernández","Norte","Crédito 60 días","850","1300","4","7","4","3","5200","3400","1800","34.62","6176.26","-976.26","84.19"
"1772830661555","INV-01494","2026-03-02","Bravo Supermercado","Tablet iPad","Laura Fernández","Norte","Crédito 60 días","300","550","5","50","5","45","2750","1500","1250","45.45","2345.76","404.24","117.23"
"1772830661555","INV-01495","2026-03-04","Unicentro Plaza","PlayStation 5","Laura Fernández","Este","Crédito 60 días","400","650","20","62","20","42","13000","8000","5000","38.46","14021.43","-1021.43","92.72"
"1772830661555","INV-01495","2026-03-04","Unicentro Plaza","Impresora HP Laser","Laura Fernández","Este","Crédito 60 días","180","350","16","38","16","22","5600","2880","2720","48.57","5209.52","390.48","107.50"
"1772830661555","INV-01495","2026-03-04","Unicentro Plaza","MacBook Air M2","Laura Fernández","Este","Crédito 60 días","900","1400","18","57","18","39","25200","16200","9000","35.71","29142.68","-3942.68","86.47"
"1772830661555","INV-01496","2026-03-02","Hotel Jaragua","Mouse Gamer","Pedro Castillo","Distrito Nacional","Tarjeta","35","70","6","20","6","14","420","210","210","50.00","434.16","-14.16","96.74"
"1772830661555","INV-01496","2026-03-02","Hotel Jaragua","iPhone 14 Pro","Pedro Castillo","Distrito Nacional","Tarjeta","850","1300","20","32","20","12","26000","17000","9000","34.62","24071.09","1928.91","108.01"
"1772830661555","INV-01496","2026-03-02","Hotel Jaragua","iPhone 14 Pro","Pedro Castillo","Distrito Nacional","Tarjeta","850","1300","3","34","3","31","3900","2550","1350","34.62","4359.63","-459.63","89.46"
"1772830661555","INV-01496","2026-03-02","Hotel Jaragua","iPhone 14 Pro","Pedro Castillo","Distrito Nacional","Tarjeta","850","1300","18","39","18","21","23400","15300","8100","34.62","22433.44","966.56","104.31"
"1772830661555","INV-01497","2026-03-04","Casa Cuesta","Laptop Dell XPS","Laura Fernández","Distrito Nacional","Tarjeta","800","1200","4","42","4","38","4800","3200","1600","33.33","4499.77","300.23","106.67"
"1772830661555","INV-01497","2026-03-04","Casa Cuesta","Apple Watch","Laura Fernández","Distrito Nacional","Tarjeta","250","450","6","37","6","31","2700","1500","1200","44.44","3068.47","-368.47","87.99"
"1772830661555","INV-01497","2026-03-04","Casa Cuesta","Router TP-Link","Laura Fernández","Distrito Nacional","Tarjeta","60","120","2","51","2","49","240","120","120","50.00","285.91","-45.91","83.94"
"1772830661555","INV-01497","2026-03-04","Casa Cuesta","Surface Pro","Laura Fernández","Distrito Nacional","Tarjeta","850","1350","2","7","2","5","2700","1700","1000","37.04","2791.09","-91.09","96.74"
"1772830661555","INV-01498","2026-03-04","Hiper Uno","Switch Cisco","Laura Fernández","Distrito Nacional","Contado","700","1200","17","35","17","18","20400","11900","8500","41.67","20371.16","28.84","100.14"
"1772830661555","INV-01498","2026-03-04","Hiper Uno","Memoria RAM 16GB","Laura Fernández","Distrito Nacional","Contado","45","95","1","43","1","42","95","45","50","52.63","111.39","-16.39","85.28"
"1772830661555","INV-01498","2026-03-04","Hiper Uno","Memoria RAM 16GB","Laura Fernández","Distrito Nacional","Contado","45","95","16","23","16","7","1520","720","800","52.63","1508.1","11.9","100.79"
"1772830661555","INV-01498","2026-03-04","Hiper Uno","Servidor HP","Laura Fernández","Distrito Nacional","Contado","1500","2500","14","32","14","18","35000","21000","14000","40.00","41050.82","-6050.82","85.26"
"1772830661555","INV-01498","2026-03-04","Hiper Uno","PlayStation 5","Laura Fernández","Distrito Nacional","Contado","400","650","8","11","8","3","5200","3200","2000","38.46","4751.05","448.95","109.45"
"1772830661555","INV-01499","2026-03-01","Distribuidora Corripio","Impresora HP Laser","Miguel Vargas","Sur","Tarjeta","180","350","4","51","4","47","1400","720","680","48.57","1531.46","-131.46","91.42"
"1772830661555","INV-01499","2026-03-01","Distribuidora Corripio","Disco SSD 1TB","Miguel Vargas","Sur","Tarjeta","90","180","20","26","20","6","3600","1800","1800","50.00","3162.19","437.81","113.85"
"1772830661555","INV-01499","2026-03-01","Distribuidora Corripio","Memoria RAM 16GB","Miguel Vargas","Sur","Tarjeta","45","95","1","20","1","19","95","45","50","52.63","83.2","11.8","114.18"
"1772830661555","INV-01499","2026-03-01","Distribuidora Corripio","Servidor HP","Miguel Vargas","Sur","Tarjeta","1500","2500","3","42","3","39","7500","4500","3000","40.00","7915.58","-415.58","94.75"
"1772830661555","INV-01500","2026-02-28","Claro Dominicana","Impresora Epson","Sofía Gómez","Este","Crédito 60 días","150","320","10","36","10","26","3200","1500","1700","53.13","3527.13","-327.13","90.73"
"1772830661555","INV-01500","2026-02-28","Claro Dominicana","Samsung Galaxy S23","Sofía Gómez","Este","Crédito 60 días","700","1100","11","30","11","19","12100","7700","4400","36.36","12831.83","-731.83","94.30"
"1772830661555","INV-01500","2026-02-28","Claro Dominicana","Tablet iPad","Sofía Gómez","Este","Crédito 60 días","300","550","17","60","17","43","9350","5100","4250","45.45","9149.34","200.66","102.19"
"1772830661555","INV-01501","2026-03-03","Grupo Corripio","iPhone 14 Pro","Luis Herrera","Santo Domingo","Crédito 60 días","850","1300","15","19","15","4","19500","12750","6750","34.62","23297.07","-3797.07","83.70"
"1772830661555","INV-01501","2026-03-03","Grupo Corripio","Laptop Dell XPS","Luis Herrera","Santo Domingo","Crédito 60 días","800","1200","4","27","4","23","4800","3200","1600","33.33","5280.52","-480.52","90.90"
"1772830661555","INV-01501","2026-03-03","Grupo Corripio","Cámara Canon","Luis Herrera","Santo Domingo","Crédito 60 días","600","1000","7","37","7","30","7000","4200","2800","40.00","5972.93","1027.07","117.20"
"1772830661555","INV-01501","2026-03-03","Grupo Corripio","Surface Pro","Luis Herrera","Santo Domingo","Crédito 60 días","850","1350","19","23","19","4","25650","16150","9500","37.04","23850.78","1799.22","107.54"
"1772830661555","INV-01502","2026-03-04","Cervecería Nacional Dominicana","UPS APC","Juan Peña","Norte","Contado","200","380","5","14","5","9","1900","1000","900","47.37","2050.96","-150.96","92.64"
"1772830661555","INV-01502","2026-03-04","Cervecería Nacional Dominicana","Monitor LG 27","Juan Peña","Norte","Contado","180","320","8","32","8","24","2560","1440","1120","43.75","2418.02","141.98","105.87"
"1772830661555","INV-01502","2026-03-04","Cervecería Nacional Dominicana","Router TP-Link","Juan Peña","Norte","Contado","60","120","6","49","6","43","720","360","360","50.00","721.07","-1.07","99.85"
"1772830661555","INV-01502","2026-03-04","Cervecería Nacional Dominicana","Laptop Dell XPS","Juan Peña","Norte","Contado","800","1200","13","47","13","34","15600","10400","5200","33.33","13755.5","1844.5","113.41"
"1772830661555","INV-01503","2026-03-03","Farmacia Carol","Switch Cisco","Juan Peña","Norte","Contado","700","1200","5","19","5","14","6000","3500","2500","41.67","5799.83","200.17","103.45"
"1772830661555","INV-01504","2026-03-01","Grupo Corripio","Proyector Epson","María López","Distrito Nacional","Contado","300","600","9","47","9","38","5400","2700","2700","50.00","5618.55","-218.55","96.11"
"1772830661555","INV-01504","2026-03-01","Grupo Corripio","Cámara Canon","María López","Distrito Nacional","Contado","600","1000","7","33","7","26","7000","4200","2800","40.00","6453.85","546.15","108.46"
"1772830661555","INV-01505","2026-02-28","Omega Tech","Surface Pro","Carlos Méndez","Norte","Crédito 30 días","850","1350","19","57","19","38","25650","16150","9500","37.04","25312.88","337.12","101.33"
"1772830661555","INV-01505","2026-02-28","Omega Tech","Mouse Gamer","Carlos Méndez","Norte","Crédito 30 días","35","70","9","31","9","22","630","315","315","50.00","754.96","-124.96","83.45"
"1772830661555","INV-01505","2026-02-28","Omega Tech","Tablet iPad","Carlos Méndez","Norte","Crédito 30 días","300","550","10","38","10","28","5500","3000","2500","45.45","5512.01","-12.01","99.78"
"1772830661555","INV-01506","2026-03-03","Bella Vista Mall","PlayStation 5","Sofía Gómez","Distrito Nacional","Contado","400","650","12","36","12","24","7800","4800","3000","38.46","9232.71","-1432.71","84.48"
"1772830661555","INV-01506","2026-03-03","Bella Vista Mall","Surface Pro","Sofía Gómez","Distrito Nacional","Contado","850","1350","11","31","11","20","14850","9350","5500","37.04","13948.27","901.73","106.46"
"1772830661555","INV-01506","2026-03-03","Bella Vista Mall","Mouse Gamer","Sofía Gómez","Distrito Nacional","Contado","35","70","18","51","18","33","1260","630","630","50.00","1246.99","13.01","101.04"
"1772830661555","INV-01507","2026-03-01","Unicentro Plaza","Switch Cisco","Miguel Vargas","Sur","Contado","700","1200","15","52","15","37","18000","10500","7500","41.67","16012.79","1987.21","112.41"
"1772830661555","INV-01507","2026-03-01","Unicentro Plaza","Scanner Fujitsu","Miguel Vargas","Sur","Contado","220","420","17","53","17","36","7140","3740","3400","47.62","8043.24","-903.24","88.77"
"1772830661555","INV-01507","2026-03-01","Unicentro Plaza","Router TP-Link","Miguel Vargas","Sur","Contado","60","120","11","14","11","3","1320","660","660","50.00","1204.49","115.51","109.59"
"1772830661555","INV-01507","2026-03-01","Unicentro Plaza","Memoria RAM 16GB","Miguel Vargas","Sur","Contado","45","95","14","25","14","11","1330","630","700","52.63","1279.3","50.7","103.96"
"1772830661555","INV-01508","2026-02-28","Bella Vista Mall","UPS APC","Juan Peña","Distrito Nacional","Crédito 30 días","200","380","8","11","8","3","3040","1600","1440","47.37","3416.44","-376.44","88.98"
"1772830661555","INV-01508","2026-02-28","Bella Vista Mall","Servidor HP","Juan Peña","Distrito Nacional","Crédito 30 días","1500","2500","14","18","14","4","35000","21000","14000","40.00","33684.3","1315.7","103.91"
"1772830661555","INV-01508","2026-02-28","Bella Vista Mall","Surface Pro","Juan Peña","Distrito Nacional","Crédito 30 días","850","1350","9","39","9","30","12150","7650","4500","37.04","11003.22","1146.78","110.42"
"1772830661555","INV-01508","2026-02-28","Bella Vista Mall","Surface Pro","Juan Peña","Distrito Nacional","Crédito 30 días","850","1350","5","37","5","32","6750","4250","2500","37.04","7121.52","-371.52","94.78"
"1772830661555","INV-01509","2026-03-02","Carrefour RD","Lenovo ThinkPad","Carlos Méndez","Santo Domingo","Contado","950","1500","4","29","4","25","6000","3800","2200","36.67","6957.87","-957.87","86.23"
"1772830661555","INV-01509","2026-03-02","Carrefour RD","UPS APC","Carlos Méndez","Santo Domingo","Contado","200","380","1","43","1","42","380","200","180","47.37","395.36","-15.36","96.11"
"1772830661555","INV-01509","2026-03-02","Carrefour RD","Impresora Epson","Carlos Méndez","Santo Domingo","Contado","150","320","2","49","2","47","640","300","340","53.13","621.75","18.25","102.94"
"1772830661555","INV-01509","2026-03-02","Carrefour RD","Router TP-Link","Carlos Méndez","Santo Domingo","Contado","60","120","10","22","10","12","1200","600","600","50.00","1400.77","-200.77","85.67"
"1772830661555","INV-01510","2026-03-01","Supermercados Nacional","Tablet iPad","Miguel Vargas","Sur","Contado","300","550","14","55","14","41","7700","4200","3500","45.45","9230.31","-1530.31","83.42"
"1772830661555","INV-01510","2026-03-01","Supermercados Nacional","Smartwatch Samsung","Miguel Vargas","Sur","Contado","180","350","6","34","6","28","2100","1080","1020","48.57","2205.69","-105.69","95.21"
"1772830661555","INV-01510","2026-03-01","Supermercados Nacional","Apple Watch","Miguel Vargas","Sur","Contado","250","450","17","58","17","41","7650","4250","3400","44.44","6867.77","782.23","111.39"
"1772830661555","INV-01511","2026-02-28","Banco BHD","Cámara Canon","Sofía Gómez","Distrito Nacional","Crédito 30 días","600","1000","4","39","4","35","4000","2400","1600","40.00","4572.77","-572.77","87.47"
"1772830661555","INV-01511","2026-02-28","Banco BHD","Servidor HP","Sofía Gómez","Distrito Nacional","Crédito 30 días","1500","2500","19","50","19","31","47500","28500","19000","40.00","43006.29","4493.71","110.45"
"1772830661555","INV-01512","2026-03-01","Carrefour RD","Disco SSD 1TB","Ana Rodríguez","Distrito Nacional","Contado","90","180","15","64","15","49","2700","1350","1350","50.00","2316.31","383.69","116.56"
"1772830661555","INV-01513","2026-03-04","Cap Cana","Apple Watch","Andrés Batista","Santo Domingo","Crédito 60 días","250","450","13","19","13","6","5850","3250","2600","44.44","6325.81","-475.81","92.48"
"1772830661555","INV-01513","2026-03-04","Cap Cana","Proyector Epson","Andrés Batista","Santo Domingo","Crédito 60 días","300","600","9","26","9","17","5400","2700","2700","50.00","4986.21","413.79","108.30"
"1772830661555","INV-01513","2026-03-04","Cap Cana","MacBook Air M2","Andrés Batista","Santo Domingo","Crédito 60 días","900","1400","14","18","14","4","19600","12600","7000","35.71","22439.55","-2839.55","87.35"
"1772830661555","INV-01514","2026-03-03","Hipermercado Olé","Lenovo ThinkPad","Sofía Gómez","Distrito Nacional","Tarjeta","950","1500","20","25","20","5","30000","19000","11000","36.67","32933.81","-2933.81","91.09"
"1772830661555","INV-01514","2026-03-03","Hipermercado Olé","Access Point","Sofía Gómez","Distrito Nacional","Tarjeta","120","240","10","32","10","22","2400","1200","1200","50.00","2518.62","-118.62","95.29"
"1772830661555","INV-01514","2026-03-03","Hipermercado Olé","PlayStation 5","Sofía Gómez","Distrito Nacional","Tarjeta","400","650","5","42","5","37","3250","2000","1250","38.46","3481.84","-231.84","93.34"
"1772830661555","INV-01515","2026-03-01","Plaza Central","MacBook Air M2","Pedro Castillo","Este","Transferencia","900","1400","2","39","2","37","2800","1800","1000","35.71","2592.85","207.15","107.99"
"1772830661555","INV-01516","2026-03-01","La Sirena","RTX 4070","Laura Fernández","Norte","Crédito 30 días","500","850","14","32","14","18","11900","7000","4900","41.18","12979.54","-1079.54","91.68"
"1772830661555","INV-01516","2026-03-01","La Sirena","Laptop Dell XPS","Laura Fernández","Norte","Crédito 30 días","800","1200","17","37","17","20","20400","13600","6800","33.33","23533.69","-3133.69","86.68"
"1772830661555","INV-01517","2026-02-28","Claro Dominicana","Tablet iPad","Carlos Méndez","Norte","Tarjeta","300","550","9","56","9","47","4950","2700","2250","45.45","5277.4","-327.4","93.80"
"1772830661555","INV-01517","2026-02-28","Claro Dominicana","iPhone 14 Pro","Carlos Méndez","Norte","Tarjeta","850","1300","4","35","4","31","5200","3400","1800","34.62","5896.45","-696.45","88.19"
