Lote,IdVenta,Fecha,Cliente,Producto,Vendedor,Region,CondicionPago,Precio_Compra,Precio_Venta,Cantidad,Entrada_Stock,Salida_Venta,Stock_Actual,Ingresos,Costos,Margen,Porc_Margen,Meta,Diferencia,Porc_Cumpl
"1772828033059","INV-00127","2025-08-20","Inversiones Universal","Smartwatch Samsung","Juan Peña","Norte","Crédito 30 días","180","350","12","18","12","6","4200","2160","2040","48.57","4315.61","-115.61","97.32"
"1772828033059","INV-00127","2025-08-20","Inversiones Universal","Impresora Epson","Juan Peña","Norte","Crédito 30 días","150","320","3","9","3","6","960","450","510","53.13","879.85","80.15","109.11"
"1772828033059","INV-00128","2025-09-30","Casa Cuesta","Cámara Canon","Juan Peña","Distrito Nacional","Crédito 60 días","600","1000","3","13","3","10","3000","1800","1200","40.00","3593.81","-593.81","83.48"
"1772828033059","INV-00128","2025-09-30","Casa Cuesta","Router TP-Link","Juan Peña","Distrito Nacional","Crédito 60 días","60","120","19","44","19","25","2280","1140","1140","50.00","2313.21","-33.21","98.56"
"1772828033059","INV-00128","2025-09-30","Casa Cuesta","Disco Externo 2TB","Juan Peña","Distrito Nacional","Crédito 60 días","70","140","12","34","12","22","1680","840","840","50.00","1554.65","125.35","108.06"
"1772828033059","INV-00128","2025-09-30","Casa Cuesta","Impresora HP Laser","Juan Peña","Distrito Nacional","Crédito 60 días","180","350","20","20","20","0","7000","3600","3400","48.57","6076.83","923.17","115.19"
"1772828033059","INV-00128","2025-09-30","Casa Cuesta","Impresora Epson","Juan Peña","Distrito Nacional","Crédito 60 días","150","320","12","28","12","16","3840","1800","2040","53.13","3358.18","481.82","114.35"
"1772828033059","INV-00129","2025-10-12","Grupo SID","Laptop Dell XPS","Juan Peña","Sur","Crédito 30 días","800","1200","9","39","9","30","10800","7200","3600","33.33","12421.51","-1621.51","86.95"
"1772828033059","INV-00130","2024-10-22","Hiper Uno","Proyector Epson","Miguel Vargas","Sur","Contado","300","600","7","22","7","15","4200","2100","2100","50.00","4094.27","105.73","102.58"
"1772828033059","INV-00130","2024-10-22","Hiper Uno","Impresora HP Laser","Miguel Vargas","Sur","Contado","180","350","3","46","3","43","1050","540","510","48.57","1033.31","16.69","101.62"
"1772828033059","INV-00130","2024-10-22","Hiper Uno","Switch Cisco","Miguel Vargas","Sur","Contado","700","1200","1","28","1","27","1200","700","500","41.67","1404.79","-204.79","85.42"
"1772828033059","INV-00131","2025-07-14","Carrefour RD","Smart TV LG 55","María López","Este","Contado","450","850","16","18","16","2","13600","7200","6400","47.06","15885.45","-2285.45","85.61"
"1772828033059","INV-00131","2025-07-14","Carrefour RD","UPS APC","María López","Este","Contado","200","380","9","13","9","4","3420","1800","1620","47.37","3325","95","102.86"
"1772828033059","INV-00131","2025-07-14","Carrefour RD","Scanner Fujitsu","María López","Este","Contado","220","420","7","50","7","43","2940","1540","1400","47.62","2616.69","323.31","112.36"
"1772828033059","INV-00131","2025-07-14","Carrefour RD","Memoria RAM 16GB","María López","Este","Contado","45","95","12","33","12","21","1140","540","600","52.63","1049.84","90.16","108.59"
"1772828033059","INV-00132","2024-02-22","Banreservas","Laptop Dell XPS","Ana Rodríguez","Sur","Crédito 60 días","800","1200","5","39","5","34","6000","4000","2000","33.33","5723.05","276.95","104.84"
"1772828033059","INV-00132","2024-02-22","Banreservas","Memoria RAM 16GB","Ana Rodríguez","Sur","Crédito 60 días","45","95","16","49","16","33","1520","720","800","52.63","1599.92","-79.92","95.00"
"1772828033059","INV-00132","2024-02-22","Banreservas","Cámara Canon","Ana Rodríguez","Sur","Crédito 60 días","600","1000","17","43","17","26","17000","10200","6800","40.00","16106.4","893.6","105.55"
"1772828033059","INV-00132","2024-02-22","Banreservas","Impresora Epson","Ana Rodríguez","Sur","Crédito 60 días","150","320","3","36","3","33","960","450","510","53.13","1067.44","-107.44","89.93"
"1772828033059","INV-00133","2025-06-02","Carrefour RD","Smartwatch Samsung","Carlos Méndez","Santo Domingo","Transferencia","180","350","18","30","18","12","6300","3240","3060","48.57","7123.07","-823.07","88.45"
"1772828033059","INV-00133","2025-06-02","Carrefour RD","RTX 4070","Carlos Méndez","Santo Domingo","Transferencia","500","850","11","59","11","48","9350","5500","3850","41.18","9699.18","-349.18","96.40"
"1772828033059","INV-00133","2025-06-02","Carrefour RD","Tablet iPad","Carlos Méndez","Santo Domingo","Transferencia","300","550","4","38","4","34","2200","1200","1000","45.45","1882.67","317.33","116.86"
"1772828033059","INV-00133","2025-06-02","Carrefour RD","Surface Pro","Carlos Méndez","Santo Domingo","Transferencia","850","1350","1","48","1","47","1350","850","500","37.04","1149.36","200.64","117.46"
"1772828033059","INV-00134","2025-04-02","Induveca","Surface Pro","María López","Santo Domingo","Tarjeta","850","1350","17","51","17","34","22950","14450","8500","37.04","26880.7","-3930.7","85.38"
"1772828033059","INV-00134","2025-04-02","Induveca","Surface Pro","María López","Santo Domingo","Tarjeta","850","1350","6","23","6","17","8100","5100","3000","37.04","7337.54","762.46","110.39"
"1772828033059","INV-00134","2025-04-02","Induveca","Memoria RAM 16GB","María López","Santo Domingo","Tarjeta","45","95","1","23","1","22","95","45","50","52.63","80.92","14.08","117.40"
"1772828033059","INV-00134","2025-04-02","Induveca","Impresora Epson","María López","Santo Domingo","Tarjeta","150","320","5","25","5","20","1600","750","850","53.13","1424.29","175.71","112.34"
"1772828033059","INV-00134","2025-04-02","Induveca","Smartwatch Samsung","María López","Santo Domingo","Tarjeta","180","350","16","56","16","40","5600","2880","2720","48.57","6095.78","-495.78","91.87"
"1772828033059","INV-00135","2024-01-19","Cervecería Nacional Dominicana","Audífonos Sony","María López","Sur","Transferencia","200","380","7","11","7","4","2660","1400","1260","47.37","2898.55","-238.55","91.77"
"1772828033059","INV-00136","2024-03-07","Plaza Central","iPhone 14 Pro","Pedro Castillo","Distrito Nacional","Transferencia","850","1300","11","39","11","28","14300","9350","4950","34.62","15011.89","-711.89","95.26"
"1772828033059","INV-00136","2024-03-07","Plaza Central","PlayStation 5","Pedro Castillo","Distrito Nacional","Transferencia","400","650","7","13","7","6","4550","2800","1750","38.46","4407.57","142.43","103.23"
"1772828033059","INV-00136","2024-03-07","Plaza Central","Apple Watch","Pedro Castillo","Distrito Nacional","Transferencia","250","450","5","7","5","2","2250","1250","1000","44.44","2251.48","-1.48","99.93"
"1772828033059","INV-00137","2025-10-31","Banco BHD","Smart TV LG 55","Sofía Gómez","Sur","Tarjeta","450","850","8","27","8","19","6800","3600","3200","47.06","7258.92","-458.92","93.68"
"1772828033059","INV-00137","2025-10-31","Banco BHD","Access Point","Sofía Gómez","Sur","Tarjeta","120","240","4","28","4","24","960","480","480","50.00","1150.34","-190.34","83.45"
"1772828033059","INV-00138","2024-07-19","Casa Cuesta","Mouse Gamer","Miguel Vargas","Norte","Crédito 30 días","35","70","19","26","19","7","1330","665","665","50.00","1513.61","-183.61","87.87"
"1772828033059","INV-00139","2025-08-22","Helados Bon","Servidor HP","Laura Fernández","Distrito Nacional","Crédito 30 días","1500","2500","17","37","17","20","42500","25500","17000","40.00","38400.47","4099.53","110.68"
"1772828033059","INV-00139","2025-08-22","Helados Bon","Router TP-Link","Laura Fernández","Distrito Nacional","Crédito 30 días","60","120","15","52","15","37","1800","900","900","50.00","1973.08","-173.08","91.23"
"1772828033059","INV-00139","2025-08-22","Helados Bon","UPS APC","Laura Fernández","Distrito Nacional","Crédito 30 días","200","380","14","34","14","20","5320","2800","2520","47.37","5925.65","-605.65","89.78"
"1772828033059","INV-00139","2025-08-22","Helados Bon","Teclado Logitech","Laura Fernández","Distrito Nacional","Crédito 30 días","40","85","2","45","2","43","170","80","90","52.94","151.71","18.29","112.06"
"1772828033059","INV-00139","2025-08-22","Helados Bon","Memoria RAM 16GB","Laura Fernández","Distrito Nacional","Crédito 30 días","45","95","7","36","7","29","665","315","350","52.63","608.14","56.86","109.35"
"1772828033059","INV-00140","2025-05-26","Helados Bon","Impresora HP Laser","Sofía Gómez","Sur","Tarjeta","180","350","2","12","2","10","700","360","340","48.57","832.07","-132.07","84.13"
"1772828033059","INV-00140","2025-05-26","Helados Bon","Servidor HP","Sofía Gómez","Sur","Tarjeta","1500","2500","13","37","13","24","32500","19500","13000","40.00","34082.79","-1582.79","95.36"
"1772828033059","INV-00141","2024-02-18","Helados Bon","Scanner Fujitsu","Ana Rodríguez","Sur","Crédito 30 días","220","420","2","9","2","7","840","440","400","47.62","1003.67","-163.67","83.69"
"1772828033059","INV-00141","2024-02-18","Helados Bon","Monitor LG 27","Ana Rodríguez","Sur","Crédito 30 días","180","320","4","8","4","4","1280","720","560","43.75","1258.86","21.14","101.68"
"1772828033059","INV-00141","2024-02-18","Helados Bon","Impresora HP Laser","Ana Rodríguez","Sur","Crédito 30 días","180","350","4","23","4","19","1400","720","680","48.57","1609.33","-209.33","86.99"
"1772828033059","INV-00141","2024-02-18","Helados Bon","Samsung Galaxy S23","Ana Rodríguez","Sur","Crédito 30 días","700","1100","20","47","20","27","22000","14000","8000","36.36","23396.81","-1396.81","94.03"
"1772828033059","INV-00141","2024-02-18","Helados Bon","Samsung Galaxy S23","Ana Rodríguez","Sur","Crédito 30 días","700","1100","5","39","5","34","5500","3500","2000","36.36","4874.2","625.8","112.84"
"1772828033059","INV-00142","2024-05-31","Hipermercado Olé","Impresora Epson","María López","Santo Domingo","Crédito 30 días","150","320","19","42","19","23","6080","2850","3230","53.13","6502.69","-422.69","93.50"
"1772828033059","INV-00142","2024-05-31","Hipermercado Olé","Apple Watch","María López","Santo Domingo","Crédito 30 días","250","450","12","35","12","23","5400","3000","2400","44.44","4932.01","467.99","109.49"
"1772828033059","INV-00142","2024-05-31","Hipermercado Olé","Audífonos Sony","María López","Santo Domingo","Crédito 30 días","200","380","11","29","11","18","4180","2200","1980","47.37","3916.98","263.02","106.71"
"1772828033059","INV-00143","2025-09-29","Mercasid","Xbox Series X","Laura Fernández","Sur","Tarjeta","420","680","2","37","2","35","1360","840","520","38.24","1526.13","-166.13","89.11"
"1772828033059","INV-00143","2025-09-29","Mercasid","RTX 4070","Laura Fernández","Sur","Tarjeta","500","850","3","41","3","38","2550","1500","1050","41.18","2506.56","43.44","101.73"
"1772828033059","INV-00143","2025-09-29","Mercasid","Apple Watch","Laura Fernández","Sur","Tarjeta","250","450","2","6","2","4","900","500","400","44.44","952.6","-52.6","94.48"
"1772828033059","INV-00143","2025-09-29","Mercasid","Disco SSD 1TB","Laura Fernández","Sur","Tarjeta","90","180","16","39","16","23","2880","1440","1440","50.00","3362.37","-482.37","85.65"
"1772828033059","INV-00143","2025-09-29","Mercasid","RTX 4070","Laura Fernández","Sur","Tarjeta","500","850","6","36","6","30","5100","3000","2100","41.18","5481.09","-381.09","93.05"
"1772828033059","INV-00144","2025-07-24","Banreservas","Audífonos Sony","Sofía Gómez","Distrito Nacional","Transferencia","200","380","9","30","9","21","3420","1800","1620","47.37","3644.02","-224.02","93.85"
"1772828033059","INV-00144","2025-07-24","Banreservas","Proyector Epson","Sofía Gómez","Distrito Nacional","Transferencia","300","600","6","27","6","21","3600","1800","1800","50.00","3612.2","-12.2","99.66"
"1772828033059","INV-00144","2025-07-24","Banreservas","Access Point","Sofía Gómez","Distrito Nacional","Transferencia","120","240","2","49","2","47","480","240","240","50.00","467.23","12.77","102.73"
"1772828033059","INV-00145","2024-02-05","Bella Vista Mall","Impresora Epson","Miguel Vargas","Este","Crédito 60 días","150","320","7","9","7","2","2240","1050","1190","53.13","2436.94","-196.94","91.92"
"1772828033059","INV-00145","2024-02-05","Bella Vista Mall","Disco Externo 2TB","Miguel Vargas","Este","Crédito 60 días","70","140","12","58","12","46","1680","840","840","50.00","1610.64","69.36","104.31"
"1772828033059","INV-00145","2024-02-05","Bella Vista Mall","Scanner Fujitsu","Miguel Vargas","Este","Crédito 60 días","220","420","14","44","14","30","5880","3080","2800","47.62","6194.51","-314.51","94.92"
"1772828033059","INV-00145","2024-02-05","Bella Vista Mall","Audífonos Sony","Miguel Vargas","Este","Crédito 60 días","200","380","12","50","12","38","4560","2400","2160","47.37","5213.42","-653.42","87.47"
"1772828033059","INV-00145","2024-02-05","Bella Vista Mall","UPS APC","Miguel Vargas","Este","Crédito 60 días","200","380","16","59","16","43","6080","3200","2880","47.37","5630.4","449.6","107.99"
"1772828033059","INV-00146","2025-04-30","Unicentro Plaza","MacBook Air M2","Luis Herrera","Norte","Crédito 60 días","900","1400","3","13","3","10","4200","2700","1500","35.71","3675.7","524.3","114.26"
"1772828033059","INV-00146","2025-04-30","Unicentro Plaza","Monitor LG 27","Luis Herrera","Norte","Crédito 60 días","180","320","20","25","20","5","6400","3600","2800","43.75","5800.2","599.8","110.34"
"1772828033059","INV-00146","2025-04-30","Unicentro Plaza","Monitor LG 27","Luis Herrera","Norte","Crédito 60 días","180","320","16","21","16","5","5120","2880","2240","43.75","5910.39","-790.39","86.63"
"1772828033059","INV-00146","2025-04-30","Unicentro Plaza","Proyector Epson","Luis Herrera","Norte","Crédito 60 días","300","600","17","44","17","27","10200","5100","5100","50.00","9922.03","277.97","102.80"
"1772828033059","INV-00147","2024-12-11","Mercasid","Access Point","Laura Fernández","Norte","Transferencia","120","240","7","37","7","30","1680","840","840","50.00","1501.4","178.6","111.90"
"1772828033059","INV-00147","2024-12-11","Mercasid","Disco Externo 2TB","Laura Fernández","Norte","Transferencia","70","140","5","24","5","19","700","350","350","50.00","616.71","83.29","113.50"
"1772828033059","INV-00147","2024-12-11","Mercasid","Monitor LG 27","Laura Fernández","Norte","Transferencia","180","320","5","7","5","2","1600","900","700","43.75","1909.61","-309.61","83.79"
"1772828033059","INV-00147","2024-12-11","Mercasid","Proyector Epson","Laura Fernández","Norte","Transferencia","300","600","4","13","4","9","2400","1200","1200","50.00","2275.69","124.31","105.46"
"1772828033059","INV-00147","2024-12-11","Mercasid","iPhone 14 Pro","Laura Fernández","Norte","Transferencia","850","1300","11","55","11","44","14300","9350","4950","34.62","16174.18","-1874.18","88.41"
"1772828033059","INV-00148","2024-07-26","Iqtek","Impresora Epson","Luis Herrera","Santo Domingo","Crédito 60 días","150","320","11","16","11","5","3520","1650","1870","53.13","3612.41","-92.41","97.44"
"1772828033059","INV-00148","2024-07-26","Iqtek","Monitor LG 27","Luis Herrera","Santo Domingo","Crédito 60 días","180","320","12","44","12","32","3840","2160","1680","43.75","3531.77","308.23","108.73"
"1772828033059","INV-00149","2025-01-27","Plaza Central","Servidor HP","Juan Peña","Sur","Contado","1500","2500","18","37","18","19","45000","27000","18000","40.00","51118.01","-6118.01","88.03"
"1772828033059","INV-00150","2024-05-10","Hotel Embajador","Servidor HP","Juan Peña","Santo Domingo","Transferencia","1500","2500","17","58","17","41","42500","25500","17000","40.00","49488.33","-6988.33","85.88"
"1772828033059","INV-00150","2024-05-10","Hotel Embajador","Scanner Fujitsu","Juan Peña","Santo Domingo","Transferencia","220","420","13","13","13","0","5460","2860","2600","47.62","5830.88","-370.88","93.64"
"1772828033059","INV-00150","2024-05-10","Hotel Embajador","Samsung Galaxy S23","Juan Peña","Santo Domingo","Transferencia","700","1100","7","48","7","41","7700","4900","2800","36.36","7262.26","437.74","106.03"
"1772828033059","INV-00151","2025-11-04","Grupo Ramos","Tablet iPad","Luis Herrera","Este","Crédito 30 días","300","550","9","25","9","16","4950","2700","2250","45.45","5003.05","-53.05","98.94"
"1772828033059","INV-00151","2025-11-04","Grupo Ramos","Monitor LG 27","Luis Herrera","Este","Crédito 30 días","180","320","17","22","17","5","5440","3060","2380","43.75","5396.64","43.36","100.80"
"1772828033059","INV-00151","2025-11-04","Grupo Ramos","Audífonos Sony","Luis Herrera","Este","Crédito 30 días","200","380","12","44","12","32","4560","2400","2160","47.37","4934.07","-374.07","92.42"
"1772828033059","INV-00152","2025-03-12","Blue Mall","Impresora Epson","Carlos Méndez","Distrito Nacional","Tarjeta","150","320","15","31","15","16","4800","2250","2550","53.13","5371.07","-571.07","89.37"
"1772828033059","INV-00152","2025-03-12","Blue Mall","Switch Cisco","Carlos Méndez","Distrito Nacional","Tarjeta","700","1200","15","36","15","21","18000","10500","7500","41.67","18329.92","-329.92","98.20"
"1772828033059","INV-00152","2025-03-12","Blue Mall","Mouse Gamer","Carlos Méndez","Distrito Nacional","Tarjeta","35","70","20","56","20","36","1400","700","700","50.00","1358.14","41.86","103.08"
"1772828033059","INV-00152","2025-03-12","Blue Mall","Router TP-Link","Carlos Méndez","Distrito Nacional","Tarjeta","60","120","5","34","5","29","600","300","300","50.00","617.26","-17.26","97.20"
"1772828033059","INV-00152","2025-03-12","Blue Mall","Scanner Fujitsu","Carlos Méndez","Distrito Nacional","Tarjeta","220","420","12","31","12","19","5040","2640","2400","47.62","5129.26","-89.26","98.26"
"1772828033059","INV-00153","2025-10-22","Grupo Punta Cana","Apple Watch","Laura Fernández","Este","Tarjeta","250","450","9","29","9","20","4050","2250","1800","44.44","3810.55","239.45","106.28"
"1772828033059","INV-00153","2025-10-22","Grupo Punta Cana","Surface Pro","Laura Fernández","Este","Tarjeta","850","1350","20","63","20","43","27000","17000","10000","37.04","25539.58","1460.42","105.72"
"1772828033059","INV-00154","2025-04-08","Cap Cana","iPhone 14 Pro","Pedro Castillo","Norte","Contado","850","1300","9","56","9","47","11700","7650","4050","34.62","12819.25","-1119.25","91.27"
"1772828033059","INV-00154","2025-04-08","Cap Cana","Audífonos Sony","Pedro Castillo","Norte","Contado","200","380","4","25","4","21","1520","800","720","47.37","1654.36","-134.36","91.88"
"1772828033059","INV-00154","2025-04-08","Cap Cana","PlayStation 5","Pedro Castillo","Norte","Contado","400","650","2","32","2","30","1300","800","500","38.46","1197.19","102.81","108.59"
"1772828033059","INV-00154","2025-04-08","Cap Cana","UPS APC","Pedro Castillo","Norte","Contado","200","380","15","19","15","4","5700","3000","2700","47.37","6579.01","-879.01","86.64"
"1772828033059","INV-00155","2025-07-14","Casa Cuesta","Switch Cisco","María López","Distrito Nacional","Tarjeta","700","1200","20","45","20","25","24000","14000","10000","41.67","23753.18","246.82","101.04"
"1772828033059","INV-00156","2025-04-30","Induveca","Impresora Epson","María López","Norte","Tarjeta","150","320","13","45","13","32","4160","1950","2210","53.13","3854.18","305.82","107.93"
"1772828033059","INV-00156","2025-04-30","Induveca","Servidor HP","María López","Norte","Tarjeta","1500","2500","20","29","20","9","50000","30000","20000","40.00","57979.89","-7979.89","86.24"
"1772828033059","INV-00156","2025-04-30","Induveca","Servidor HP","María López","Norte","Tarjeta","1500","2500","17","17","17","0","42500","25500","17000","40.00","42726.85","-226.85","99.47"
"1772828033059","INV-00157","2025-08-30","Grupo Punta Cana","RTX 4070","María López","Distrito Nacional","Tarjeta","500","850","20","58","20","38","17000","10000","7000","41.18","20182.81","-3182.81","84.23"
"1772828033059","INV-00157","2025-08-30","Grupo Punta Cana","RTX 4070","María López","Distrito Nacional","Tarjeta","500","850","16","47","16","31","13600","8000","5600","41.18","14139.58","-539.58","96.18"
"1772828033059","INV-00157","2025-08-30","Grupo Punta Cana","RTX 4070","María López","Distrito Nacional","Tarjeta","500","850","18","60","18","42","15300","9000","6300","41.18","16542.06","-1242.06","92.49"
"1772828033059","INV-00157","2025-08-30","Grupo Punta Cana","Lenovo ThinkPad","María López","Distrito Nacional","Tarjeta","950","1500","5","8","5","3","7500","4750","2750","36.67","6675.86","824.14","112.35"
"1772828033059","INV-00157","2025-08-30","Grupo Punta Cana","Teclado Logitech","María López","Distrito Nacional","Tarjeta","40","85","12","29","12","17","1020","480","540","52.94","1104.01","-84.01","92.39"
"1772828033059","INV-00158","2024-04-09","Centro Cuesta Nacional","Scanner Fujitsu","Sofía Gómez","Distrito Nacional","Tarjeta","220","420","3","15","3","12","1260","660","600","47.62","1079.34","180.66","116.74"
"1772828033059","INV-00158","2024-04-09","Centro Cuesta Nacional","Xbox Series X","Sofía Gómez","Distrito Nacional","Tarjeta","420","680","4","38","4","34","2720","1680","1040","38.24","2553.19","166.81","106.53"
"1772828033059","INV-00159","2024-03-07","Grupo SID","Impresora HP Laser","Juan Peña","Norte","Crédito 30 días","180","350","10","24","10","14","3500","1800","1700","48.57","3289.47","210.53","106.40"
"1772828033059","INV-00159","2024-03-07","Grupo SID","Xbox Series X","Juan Peña","Norte","Crédito 30 días","420","680","1","30","1","29","680","420","260","38.24","703.7","-23.7","96.63"
"1772828033059","INV-00159","2024-03-07","Grupo SID","MacBook Air M2","Juan Peña","Norte","Crédito 30 días","900","1400","16","58","16","42","22400","14400","8000","35.71","24434.37","-2034.37","91.67"
"1772828033059","INV-00159","2024-03-07","Grupo SID","Monitor LG 27","Juan Peña","Norte","Crédito 30 días","180","320","7","53","7","46","2240","1260","980","43.75","2516.68","-276.68","89.01"
"1772828033059","INV-00159","2024-03-07","Grupo SID","Switch Cisco","Juan Peña","Norte","Crédito 30 días","700","1200","11","49","11","38","13200","7700","5500","41.67","14762.42","-1562.42","89.42"
"1772828033059","INV-00160","2025-12-20","Almacenes Unidos","Tablet iPad","Pedro Castillo","Este","Contado","300","550","10","35","10","25","5500","3000","2500","45.45","5988.61","-488.61","91.84"
"1772828033059","INV-00161","2025-01-01","Grupo Rica","Tablet iPad","Ana Rodríguez","Sur","Transferencia","300","550","12","22","12","10","6600","3600","3000","45.45","7635.65","-1035.65","86.44"
"1772828033059","INV-00161","2025-01-01","Grupo Rica","Servidor HP","Ana Rodríguez","Sur","Transferencia","1500","2500","5","46","5","41","12500","7500","5000","40.00","13935.54","-1435.54","89.70"
"1772828033059","INV-00161","2025-01-01","Grupo Rica","Servidor HP","Ana Rodríguez","Sur","Transferencia","1500","2500","16","17","16","1","40000","24000","16000","40.00","35448.21","4551.79","112.84"
"1772828033059","INV-00162","2025-05-24","Mercasid","Router TP-Link","Luis Herrera","Santo Domingo","Contado","60","120","12","13","12","1","1440","720","720","50.00","1375.41","64.59","104.70"
"1772828033059","INV-00162","2025-05-24","Mercasid","PlayStation 5","Luis Herrera","Santo Domingo","Contado","400","650","4","41","4","37","2600","1600","1000","38.46","2623.2","-23.2","99.12"
"1772828033059","INV-00162","2025-05-24","Mercasid","Laptop Dell XPS","Luis Herrera","Santo Domingo","Contado","800","1200","7","48","7","41","8400","5600","2800","33.33","7339.48","1060.52","114.45"
"1772828033059","INV-00163","2025-12-06","Plaza Lama Oriental","Access Point","Laura Fernández","Distrito Nacional","Transferencia","120","240","15","47","15","32","3600","1800","1800","50.00","3590.63","9.37","100.26"
"1772828033059","INV-00163","2025-12-06","Plaza Lama Oriental","Access Point","Laura Fernández","Distrito Nacional","Transferencia","120","240","5","51","5","46","1200","600","600","50.00","1349.22","-149.22","88.94"
"1772828033059","INV-00163","2025-12-06","Plaza Lama Oriental","Apple Watch","Laura Fernández","Distrito Nacional","Transferencia","250","450","5","43","5","38","2250","1250","1000","44.44","2505.33","-255.33","89.81"
"1772828033059","INV-00163","2025-12-06","Plaza Lama Oriental","Disco SSD 1TB","Laura Fernández","Distrito Nacional","Transferencia","90","180","1","47","1","46","180","90","90","50.00","154.97","25.03","116.15"
"1772828033059","INV-00164","2024-06-06","Bella Vista Mall","PlayStation 5","Miguel Vargas","Este","Tarjeta","400","650","16","25","16","9","10400","6400","4000","38.46","11037.33","-637.33","94.23"
"1772828033059","INV-00164","2024-06-06","Bella Vista Mall","PlayStation 5","Miguel Vargas","Este","Tarjeta","400","650","17","27","17","10","11050","6800","4250","38.46","10692.74","357.26","103.34"
"1772828033059","INV-00164","2024-06-06","Bella Vista Mall","Tablet iPad","Miguel Vargas","Este","Tarjeta","300","550","16","49","16","33","8800","4800","4000","45.45","10370.62","-1570.62","84.86"
"1772828033059","INV-00164","2024-06-06","Bella Vista Mall","Mouse Gamer","Miguel Vargas","Este","Tarjeta","35","70","7","45","7","38","490","245","245","50.00","576.71","-86.71","84.96"
"1772828033059","INV-00164","2024-06-06","Bella Vista Mall","Disco Externo 2TB","Miguel Vargas","Este","Tarjeta","70","140","2","36","2","34","280","140","140","50.00","299.15","-19.15","93.60"
"1772828033059","INV-00165","2024-10-04","Hipermercado Olé","Switch Cisco","Juan Peña","Norte","Contado","700","1200","17","33","17","16","20400","11900","8500","41.67","19206.28","1193.72","106.22"
"1772828033059","INV-00165","2024-10-04","Hipermercado Olé","Laptop Dell XPS","Juan Peña","Norte","Contado","800","1200","14","34","14","20","16800","11200","5600","33.33","19893.94","-3093.94","84.45"
"1772828033059","INV-00166","2025-10-21","Mercasid","PlayStation 5","Miguel Vargas","Sur","Crédito 60 días","400","650","11","44","11","33","7150","4400","2750","38.46","7348.35","-198.35","97.30"
"1772828033059","INV-00166","2025-10-21","Mercasid","Tablet iPad","Miguel Vargas","Sur","Crédito 60 días","300","550","19","21","19","2","10450","5700","4750","45.45","10659.5","-209.5","98.03"
"1772828033059","INV-00166","2025-10-21","Mercasid","Disco SSD 1TB","Miguel Vargas","Sur","Crédito 60 días","90","180","10","28","10","18","1800","900","900","50.00","2111.29","-311.29","85.26"
"1772828033059","INV-00166","2025-10-21","Mercasid","Apple Watch","Miguel Vargas","Sur","Crédito 60 días","250","450","8","18","8","10","3600","2000","1600","44.44","3469.94","130.06","103.75"
"1772828033059","INV-00166","2025-10-21","Mercasid","Impresora HP Laser","Miguel Vargas","Sur","Crédito 60 días","180","350","9","33","9","24","3150","1620","1530","48.57","3314.35","-164.35","95.04"
"1772828033059","INV-00167","2025-11-18","Supermercados Nacional","Monitor LG 27","Carlos Méndez","Santo Domingo","Contado","180","320","2","42","2","40","640","360","280","43.75","546.96","93.04","117.01"
"1772828033059","INV-00167","2025-11-18","Supermercados Nacional","Smartwatch Samsung","Carlos Méndez","Santo Domingo","Contado","180","350","19","31","19","12","6650","3420","3230","48.57","7961.22","-1311.22","83.53"
"1772828033059","INV-00167","2025-11-18","Supermercados Nacional","Servidor HP","Carlos Méndez","Santo Domingo","Contado","1500","2500","4","18","4","14","10000","6000","4000","40.00","11190.89","-1190.89","89.36"
"1772828033059","INV-00167","2025-11-18","Supermercados Nacional","Memoria RAM 16GB","Carlos Méndez","Santo Domingo","Contado","45","95","9","26","9","17","855","405","450","52.63","756.71","98.29","112.99"
"1772828033059","INV-00168","2024-05-20","Bella Vista Mall","UPS APC","Luis Herrera","Sur","Crédito 60 días","200","380","18","60","18","42","6840","3600","3240","47.37","6602.99","237.01","103.59"
"1772828033059","INV-00169","2025-10-15","Farmacia GBC","PlayStation 5","Ana Rodríguez","Sur","Crédito 60 días","400","650","7","16","7","9","4550","2800","1750","38.46","4279.87","270.13","106.31"
"1772828033059","INV-00170","2025-09-21","Agora Mall","Switch Cisco","Juan Peña","Sur","Contado","700","1200","10","11","10","1","12000","7000","5000","41.67","13439.05","-1439.05","89.29"
"1772828033059","INV-00170","2025-09-21","Agora Mall","Impresora Epson","Juan Peña","Sur","Contado","150","320","17","47","17","30","5440","2550","2890","53.13","4937.04","502.96","110.19"
"1772828033059","INV-00170","2025-09-21","Agora Mall","Disco Externo 2TB","Juan Peña","Sur","Contado","70","140","20","28","20","8","2800","1400","1400","50.00","2587.29","212.71","108.22"
"1772828033059","INV-00170","2025-09-21","Agora Mall","Lenovo ThinkPad","Juan Peña","Sur","Contado","950","1500","17","43","17","26","25500","16150","9350","36.67","26722.03","-1222.03","95.43"
"1772828033059","INV-00171","2024-06-08","Hotel Jaragua","Impresora Epson","Sofía Gómez","Norte","Crédito 30 días","150","320","19","36","19","17","6080","2850","3230","53.13","5355.86","724.14","113.52"
"1772828033059","INV-00171","2024-06-08","Hotel Jaragua","Xbox Series X","Sofía Gómez","Norte","Crédito 30 días","420","680","4","6","4","2","2720","1680","1040","38.24","2506.81","213.19","108.50"
"1772828033059","INV-00171","2024-06-08","Hotel Jaragua","Router TP-Link","Sofía Gómez","Norte","Crédito 30 días","60","120","11","43","11","32","1320","660","660","50.00","1461.52","-141.52","90.32"
